date,open,high,low,close,volume,amount
2016-08-23,2187.8101,2193.4199,2186.8,2186.8999,3041489920,6657010000000
2016-08-24,2185.0901,2186.6599,2171.25,2175.4399,3148280064,6862020000000
2016-08-25,2173.29,2179.0,2169.74,2172.47,2969309952,6454170000000
2016-08-26,2175.1001,2187.9399,2160.3899,2169.04,3342340096,7263300000000
2016-08-29,2170.1899,2183.48,2170.1899,2180.3799,2654779904,5776960000000
2016-08-30,2179.45,2182.27,2170.4099,2176.1201,3006799872,6545990000000
2016-08-31,2173.5601,2173.79,2161.3501,2170.95,3766390016,8172740000000
2016-09-01,2171.3301,2173.5601,2157.0901,2170.8601,3392120064,7354830000000
2016-09-02,2177.49,2184.8701,2173.5901,2179.98,3091120128,6735500000000
2016-09-06,2181.6101,2186.5701,2175.1001,2186.48,3447650048,7524290000000
2016-09-07,2185.1699,2187.8701,2179.0701,2186.1599,3319419904,7251500000000
2016-09-08,2182.76,2184.9399,2177.49,2181.3,3727840000,8132740000000
2016-09-09,2169.0801,2169.0801,2127.8101,2127.8101,4233959936,9096430000000
2016-09-12,2120.8601,2163.3,2119.1201,2159.04,4010480128,8584750000000
2016-09-13,2150.47,2150.47,2120.27,2127.02,4141669888,8850990000000
2016-09-14,2127.8601,2141.3301,2119.8999,2125.77,3664100096,7799820000000
2016-09-15,2125.3601,2151.3101,2122.3601,2147.26,3373720064,7208200000000
2016-09-16,2146.48,2146.48,2131.2,2139.1599,5014360064,10734900000000
2016-09-19,2143.99,2153.6101,2135.9099,2139.1201,3163000064,6778810000000
2016-09-20,2145.9399,2150.8,2139.1699,2139.76,3140730112,6733470000000
2016-09-21,2144.5801,2165.1101,2139.5701,2163.1201,3712090112,7992480000000
2016-09-22,2170.9399,2179.99,2170.9399,2177.1799,3552829952,7726560000000
2016-09-23,2173.29,2173.75,2163.97,2164.6899,3317189888,7194740000000
2016-09-26,2158.54,2158.54,2145.04,2146.1001,3216169984,6921370000000
2016-09-27,2146.04,2161.1299,2141.55,2159.9299,3437769984,7398640000000
2016-09-28,2161.8501,2172.3999,2151.79,2171.3701,3891460096,8422490000000
2016-09-29,2168.8999,2172.6699,2145.2,2151.1299,4249220096,9176080000000
2016-09-30,2156.51,2175.3,2156.51,2168.27,4173339904,9031720000000
2016-10-03,2164.3301,2164.4099,2154.77,2161.2,3137550080,6780800000000
2016-10-04,2163.3701,2165.46,2144.01,2150.49,3750889984,8086290000000
2016-10-05,2155.1499,2163.95,2155.1499,2159.73,3906550016,8432270000000
2016-10-06,2158.22,2162.9299,2150.28,2160.77,3461550080,7470200000000
2016-10-07,2164.1899,2165.8601,2144.8501,2153.74,3619889920,7808680000000
2016-10-10,2160.3899,2169.6001,2160.3899,2163.6599,2916549888,6309980000000
2016-10-11,2161.3501,2161.5601,2128.8401,2136.73,3438269952,7382380000000
2016-10-12,2137.6699,2145.3601,2132.77,2139.1799,2977100032,6367260000000
2016-10-13,2130.26,2138.1899,2114.72,2132.55,3580450048,7622530000000
2016-10-14,2139.6799,2149.1899,2132.98,2132.98,3228150016,6904070000000
2016-10-17,2132.95,2135.6101,2124.4299,2126.5,2830390016,6028370000000
2016-10-18,2138.3101,2144.3799,2135.49,2139.6001,3169999872,6782040000000
2016-10-19,2140.8101,2148.4399,2138.1499,2144.29,3362670080,7205940000000
2016-10-20,2142.51,2147.1799,2133.4399,2141.3401,3337169920,7145270000000
2016-10-21,2139.4299,2142.6299,2130.0901,2141.1599,3448849920,7374770000000
2016-10-24,2148.5,2154.79,2146.9099,2151.3301,3357319936,7219520000000
2016-10-25,2149.72,2151.4399,2141.9299,2143.1599,3751340032,8052490000000
2016-10-26,2136.97,2145.73,2131.5901,2139.4299,3775200000,8073000000000
2016-10-27,2144.0601,2147.1299,2132.52,2133.04,4204829952,8994920000000
2016-10-28,2132.23,2140.72,2119.3601,2126.4099,4019510016,8560270000000
2016-10-31,2129.78,2133.25,2125.53,2126.1499,3922400000,8349520000000
2016-11-01,2128.6799,2131.45,2097.8501,2111.72,4532160000,9596510000000
2016-11-02,2109.4299,2111.76,2094.0,2097.9399,4248580096,8935960000000
2016-11-03,2098.8,2102.5601,2085.23,2088.6599,3886739968,8138100000000
2016-11-04,2083.79,2099.0701,2083.79,2085.1799,3837860096,8013290000000
2016-11-07,2100.5901,2132.0,2100.5901,2131.52,3736059904,7906160000000
2016-11-08,2129.9199,2146.8701,2123.5601,2139.5601,3916930048,8362560000000
2016-11-09,2131.5601,2170.1001,2125.3501,2163.26,6264150016,13452700000000
2016-11-10,2167.49,2182.3,2151.1699,2167.48,6451639808,13981400000000
2016-11-11,2162.71,2165.9199,2152.49,2164.45,4988049920,10781100000000
2016-11-14,2165.6399,2171.3601,2156.0801,2164.2,5367199744,11616300000000
2016-11-15,2168.29,2180.8401,2166.3799,2180.3899,4543860224,9878240000000
2016-11-16,2177.53,2179.22,2172.2,2176.9399,3830589952,8337170000000
2016-11-17,2178.6101,2188.0601,2176.6499,2187.1201,3809159936,8313910000000
2016-11-18,2186.8501,2189.8899,2180.3799,2181.8999,3572400128,7804820000000
2016-11-21,2186.4299,2198.7,2186.4299,2198.1799,3607010048,7908130000000
2016-11-22,2201.5601,2204.8,2194.51,2202.9399,3957939968,8711240000000
2016-11-23,2198.55,2204.72,2194.51,2204.72,3418639872,7523140000000
2016-11-24,2198.55,2204.72,2194.51,2204.72,0,0
2016-11-25,2206.27,2213.3501,2206.27,2213.3501,1584600064,3501670000000
2016-11-28,2210.21,2211.1399,2200.3601,2201.72,3505649920,7732960000000
2016-11-29,2200.76,2210.46,2198.1499,2204.6599,3706560000,8167430000000
2016-11-30,2204.97,2214.1001,2198.8101,2198.8101,5533980160,12197800000000
2016-12-01,2200.1699,2202.6001,2187.4399,2191.0801,5063739904,11116500000000
2016-12-02,2191.1201,2197.95,2188.3701,2191.95,3779500032,8285980000000
2016-12-05,2200.6499,2209.4199,2199.97,2204.71,3895229952,8583870000000
2016-12-06,2207.26,2212.78,2202.21,2212.23,3855320064,8514940000000
2016-12-07,2210.72,2241.6299,2208.9299,2241.3501,4501819904,10019500000000
2016-12-08,2241.1299,2251.6899,2237.5701,2246.1899,4200580096,9426710000000
2016-12-09,2249.73,2259.8,2249.23,2259.53,3884480000,8757840000000
2016-12-12,2258.8301,2264.03,2252.3701,2256.96,4034510080,9110120000000
2016-12-13,2263.3201,2277.53,2263.3201,2271.72,3857590016,8752770000000
2016-12-14,2268.3501,2276.2,2248.4399,2253.28,4406969856,9966660000000
2016-12-15,2253.77,2272.1201,2253.77,2262.03,4168199936,9421890000000
2016-12-16,2266.8101,2268.05,2254.24,2258.0701,5920339968,13390600000000
2016-12-19,2259.24,2267.47,2258.21,2262.53,3248369920,7347370000000
2016-12-20,2266.5,2272.5601,2266.1399,2270.76,3298779904,7484900000000
2016-12-21,2270.54,2271.23,2265.1499,2265.1799,2852229888,6468930000000
2016-12-22,2262.9299,2263.1799,2256.0801,2260.96,2876320000,6502750000000
2016-12-23,2260.25,2263.79,2258.8401,2263.79,2020550016,4569810000000
2016-12-27,2266.23,2273.8201,2266.1499,2268.8799,1987079936,4508230000000
2016-12-28,2270.23,2271.3101,2249.1101,2249.9199,2392359936,5407070000000
2016-12-29,2249.5,2254.51,2244.5601,2249.26,2336369920,5255560000000
2016-12-30,2251.6101,2253.5801,2233.6201,2238.8301,2670899968,5994590000000
2017-01-03,2251.5701,2263.8799,2245.1299,2257.8301,3770530048,8501050000000
2017-01-04,2261.6001,2272.8201,2261.6001,2270.75,3764890112,8533850000000
2017-01-05,2268.1799,2271.5,2260.45,2269.0,3761819904,8529110000000
2017-01-06,2271.1399,2282.1001,2264.0601,2276.98,3339889920,7593470000000
2017-01-09,2273.5901,2275.49,2268.8999,2268.8999,3217609984,7309510000000
2017-01-10,2269.72,2279.27,2265.27,2268.8999,3638789888,8262930000000
2017-01-11,2268.6001,2275.3201,2260.8301,2275.3201,3620410112,8218390000000
2017-01-12,2271.1399,2271.78,2254.25,2270.4399,3462129920,7848310000000
2017-01-13,2272.74,2278.6799,2271.51,2274.6399,3081270016,7008020000000
2017-01-17,2269.1399,2272.0801,2262.8101,2267.8899,3584989952,8130690000000
2017-01-18,2269.1399,2272.01,2263.3501,2271.8899,3315249920,7522630000000
2017-01-19,2271.8999,2274.3301,2258.4099,2263.6899,3165969920,7177510000000
2017-01-20,2269.96,2276.96,2265.01,2271.3101,3524969984,8004540000000
2017-01-23,2267.78,2271.78,2257.02,2265.2,3152709888,7142290000000
2017-01-24,2267.8799,2284.6299,2266.6799,2280.0701,3810959872,8669230000000
2017-01-25,2288.8799,2299.55,2288.8799,2298.3701,3846020096,8822460000000
2017-01-26,2298.6299,2300.99,2294.0801,2296.6799,3610360064,8295150000000
2017-01-27,2299.02,2299.02,2291.6201,2294.6899,3135889920,7200280000000
2017-01-30,2286.01,2286.01,2268.04,2280.8999,3591269888,8188960000000
2017-01-31,2274.02,2279.0901,2267.21,2278.8701,4087450112,9298120000000
2017-02-01,2285.5901,2289.1399,2272.4399,2279.55,3916610048,8936450000000
2017-02-02,2276.6899,2283.97,2271.6499,2280.8501,3807709952,8675070000000
2017-02-03,2288.54,2298.3101,2287.8799,2297.4199,3597969920,8250280000000
2017-02-06,2294.28,2296.1799,2288.5701,2292.5601,3109050112,7128730000000
2017-02-07,2295.8701,2299.3999,2290.1599,2293.0801,3448689920,7913460000000
2017-02-08,2289.55,2295.9099,2285.3799,2294.6699,3609740032,8271280000000
2017-02-09,2296.7,2311.0801,2296.6101,2307.8701,3677939968,8470530000000
2017-02-10,2312.27,2319.23,2311.1001,2316.1001,3475020032,8043540000000
2017-02-13,2321.72,2331.5801,2321.4199,2328.25,3349730048,7790610000000
2017-02-14,2326.1201,2337.5801,2322.1699,2337.5801,3520910080,8206760000000
2017-02-15,2335.5801,2351.3,2334.8101,2349.25,3775589888,8845210000000
2017-02-16,2349.6399,2351.3101,2338.8701,2347.22,3672369920,8618170000000
2017-02-17,2343.01,2351.1599,2339.5801,2351.1599,3513060096,8242440000000
2017-02-21,2354.9099,2366.71,2354.9099,2365.3799,3579780096,8449990000000
2017-02-22,2361.1101,2365.1299,2358.3401,2362.8201,3468669952,8192480000000
2017-02-23,2367.5,2368.26,2355.0901,2363.8101,4015259904,9490730000000
2017-02-24,2355.73,2367.3401,2352.8701,2367.3401,3831569920,9045650000000
2017-02-27,2365.23,2371.54,2361.8701,2369.73,3582609920,8480370000000
2017-02-28,2366.0801,2367.79,2358.96,2363.6399,4210139904,9953270000000
2017-03-01,2380.1299,2400.98,2380.1299,2395.96,4345180160,10381900000000
2017-03-02,2394.75,2394.75,2380.1699,2381.9199,3821319936,9124920000000
2017-03-03,2380.9199,2383.8899,2375.3899,2383.1201,3555259904,8464470000000
2017-03-06,2375.23,2378.8,2367.98,2375.3101,3232699904,7675500000000
2017-03-07,2370.74,2375.1201,2365.51,2368.3899,3518390016,8338370000000
2017-03-08,2369.8101,2373.0901,2361.01,2362.98,3812100096,9022180000000
2017-03-09,2363.49,2369.0801,2354.54,2364.8701,3716339968,8781690000000
2017-03-10,2372.52,2376.8601,2363.04,2372.6001,3432950016,8140400000000
2017-03-13,2371.5601,2374.4199,2368.52,2373.47,3133900032,7433590000000
2017-03-14,2368.55,2368.55,2358.1799,2365.45,3172630016,7503850000000
2017-03-15,2370.3401,2390.01,2368.9399,2385.26,3906840064,9292960000000
2017-03-16,2387.71,2388.1001,2377.1799,2381.3799,3365659904,8022360000000
2017-03-17,2383.71,2385.71,2377.6399,2378.25,5178039808,12330600000000
2017-03-20,2378.24,2379.55,2369.6599,2373.47,3054929920,7256160000000
2017-03-21,2379.3201,2381.9299,2341.8999,2344.02,4265590016,10074400000000
2017-03-22,2343.0,2351.8101,2336.45,2348.45,3572730112,8377790000000
2017-03-23,2345.97,2358.9199,2342.1299,2345.96,3260600064,7656690000000
2017-03-24,2350.4199,2356.22,2335.74,2343.98,2975130112,6981410000000
2017-03-27,2329.1101,2344.8999,2322.25,2341.5901,3240229888,7564200000000
2017-03-28,2339.79,2363.78,2337.6299,2358.5701,3367780096,7914090000000
2017-03-29,2356.54,2363.3601,2352.9399,2361.1299,3106939904,7327690000000
2017-03-30,2361.3101,2370.4199,2358.5801,2368.0601,3158419968,7468380000000
2017-03-31,2364.8201,2370.3501,2362.6001,2362.72,3354109952,7932880000000
2017-04-03,2362.3401,2365.8701,2344.73,2358.8401,3416399872,8055680000000
2017-04-04,2354.76,2360.53,2350.72,2360.1599,3206240000,7555640000000
2017-04-05,2366.5901,2378.3601,2350.52,2352.95,3770520064,8906360000000
2017-04-06,2353.79,2364.1599,2348.8999,2357.49,3201920000,7544000000000
2017-04-07,2356.5901,2363.76,2350.74,2355.54,3053149952,7195230000000
2017-04-10,2357.1599,2366.3701,2351.5,2357.1599,2785410048,6568130000000
2017-04-11,2353.9199,2355.22,2337.25,2353.78,3117420032,7326070000000
2017-04-12,2352.1499,2352.72,2341.1799,2344.9299,3196950016,7505620000000
2017-04-13,2341.98,2348.26,2328.95,2328.95,3143889920,7347380000000
2017-04-17,2332.6201,2349.1399,2332.51,2349.01,2824709888,6612140000000
2017-04-18,2342.53,2348.3501,2334.54,2342.1899,3269839872,7657650000000
2017-04-19,2346.79,2352.6299,2335.05,2338.1699,3519899904,8247690000000
2017-04-20,2342.6899,2361.3701,2340.9099,2355.8401,3647419904,8572180000000
2017-04-21,2354.74,2356.1799,2344.51,2348.6899,3503360000,8236500000000
2017-04-24,2370.3301,2376.98,2369.1899,2374.1499,3690650112,8756670000000
2017-04-25,2381.51,2392.48,2381.1499,2388.6101,3995239936,9532390000000
2017-04-26,2388.98,2398.1599,2386.78,2387.45,4105920000,9814550000000
2017-04-27,2389.7,2392.1001,2382.6799,2388.77,4098459904,9788400000000
2017-04-28,2393.6799,2393.6799,2382.3601,2384.2,3718269952,8881010000000
2017-05-01,2388.5,2394.49,2384.8301,2388.3301,3199239936,7643100000000
2017-05-02,2391.05,2392.9299,2385.8201,2391.1699,3813680128,9115620000000
2017-05-03,2386.5,2389.8201,2379.75,2388.1299,3893989888,9291250000000
2017-05-04,2389.79,2391.4299,2380.3501,2389.52,4362540032,10416800000000
2017-05-05,2392.3701,2399.29,2389.3799,2399.29,3540140032,8478930000000
2017-05-08,2399.9399,2401.3601,2393.9199,2399.3799,3429440000,8226030000000
2017-05-09,2401.5801,2403.8701,2392.4399,2396.9199,3653590016,8763880000000
2017-05-10,2396.79,2399.74,2392.79,2399.6299,3643529984,8734410000000
2017-05-11,2394.8401,2395.72,2381.74,2394.4399,3727419904,8914810000000
2017-05-12,2392.4399,2392.4399,2387.1899,2390.8999,3305629952,7902910000000
2017-05-15,2393.98,2404.05,2393.9399,2402.3201,3473600000,8331680000000
2017-05-16,2404.55,2405.77,2396.05,2400.6699,3420790000,8215920000000
2017-05-17,2382.95,2384.8701,2356.21,2357.03,4163000000,9867410000000
2017-05-18,2354.6899,2375.74,2352.72,2365.72,4319420000,10203400000000
2017-05-19,2371.3701,2389.0601,2370.4299,2381.73,3825160000,9096800000000
2017-05-22,2387.21,2395.46,2386.9199,2394.02,3172830000,7585930000000
2017-05-23,2397.04,2400.8501,2393.8799,2398.4199,3213570000,7704690000000
2017-05-24,2401.4099,2405.5801,2397.99,2404.3899,3389900000,8143700000000
2017-05-25,2409.54,2418.71,2408.01,2415.0701,3535390000,8530300000000
2017-05-26,2414.5,2416.6799,2412.2,2415.8201,2805040000,6773610000000
2017-05-30,2411.6699,2415.26,2409.4299,2412.9099,3203160000,7727040000000
2017-05-31,2415.6299,2415.99,2403.5901,2411.8101,4516110000,10891800000000
2017-06-01,2415.6499,2430.0601,2413.54,2430.0601,3857140000,9343260000000
2017-06-02,2431.28,2440.23,2427.71,2439.0701,3461680000,8427710000000
2017-06-05,2437.8301,2439.55,2434.3201,2436.1001,2912600000,7097860000000
2017-06-06,2431.9199,2436.21,2428.1201,2429.3301,3357840000,8164240000000
2017-06-07,2432.03,2435.28,2424.75,2433.1399,3572300000,8685330000000
2017-06-08,2434.27,2439.27,2427.9399,2433.79,3728860000,9075360000000
2017-06-09,2436.3899,2446.2,2415.7,2431.77,4027340000,9796560000000
2017-06-12,2425.8799,2430.3799,2419.97,2429.3899,4027750000,9772950000000
2017-06-13,2434.1499,2441.49,2431.28,2440.3501,3275500000,7981800000000
2017-06-14,2443.75,2443.75,2428.3401,2437.9199,3555590000,8670090000000
2017-06-15,2424.1399,2433.95,2418.53,2432.46,3353050000,8138760000000
2017-06-16,2431.24,2433.1499,2422.8799,2433.1499,5284720000,12842400000000
2017-06-19,2442.55,2453.8201,2441.79,2453.46,3264700000,7991680000000
2017-06-20,2450.6599,2450.6599,2436.6001,2437.03,3416510000,8349050000000
2017-06-21,2439.3101,2442.23,2430.74,2435.6101,3594820000,8760480000000
2017-06-22,2437.3999,2441.6201,2433.27,2434.5,3468210000,8450980000000
2017-06-23,2434.6499,2441.3999,2431.1101,2438.3,5278330000,12859900000000
2017-06-26,2443.3201,2450.4199,2437.03,2439.0701,3238970000,7911050000000
2017-06-27,2436.3401,2440.1499,2419.3799,2419.3799,3563910000,8656070000000
2017-06-28,2428.7,2442.97,2428.02,2440.6899,3500800000,8524780000000
2017-06-29,2442.3799,2442.73,2405.7,2419.7,3900280000,9468430000000
2017-06-30,2429.2,2432.71,2421.6499,2423.4099,3361590000,8157710000000
2017-07-03,2431.3899,2439.1699,2428.6899,2429.01,1962290000,4772420000000
2017-07-05,2430.78,2434.8999,2422.05,2432.54,3367220000,8182570000000
2017-07-06,2423.4399,2424.28,2407.7,2409.75,3364520000,8129660000000
2017-07-07,2413.52,2426.9199,2413.52,2425.1799,2901330000,7020590000000
2017-07-10,2424.51,2432.0,2422.27,2427.4299,2999130000,7277550000000
2017-07-11,2427.3501,2429.3,2412.79,2425.53,3106750000,7529960000000
2017-07-12,2435.75,2445.76,2435.75,2443.25,3171620000,7739160000000
2017-07-13,2444.99,2449.3201,2441.6899,2447.8301,3067670000,7503390000000
2017-07-14,2449.1599,2463.54,2446.6899,2459.27,2736640000,6717530000000
2017-07-17,2459.5,2462.8201,2457.1599,2459.1399,2793170000,6870230000000
2017-07-18,2455.8799,2460.9199,2450.3401,2460.6101,2962130000,7277770000000
2017-07-19,2463.8501,2473.8301,2463.8501,2473.8301,3059760000,7554060000000
2017-07-20,2475.5601,2477.6201,2468.4299,2473.45,3182780000,7873450000000
2017-07-21,2467.3999,2472.54,2465.0601,2472.54,3059570000,7555260000000
2017-07-24,2472.04,2473.1001,2466.3201,2469.9099,3010240000,7436320000000
2017-07-25,2477.8799,2481.24,2474.9099,2477.0801,4108060000,10178900000000
2017-07-26,2479.97,2481.6899,2474.9399,2477.8301,3557020000,8816460000000
2017-07-27,2482.76,2484.04,2459.9299,2475.4199,3995520000,9891060000000
2017-07-28,2469.1201,2473.53,2464.6599,2472.1001,3294770000,8137600000000
2017-07-31,2475.9399,2477.96,2468.53,2470.3,3469210000,8579990000000
2017-08-01,2477.1001,2478.51,2471.1399,2476.3501,3460860000,8568310000000
2017-08-02,2480.3799,2480.3799,2466.48,2477.5701,3478580000,8613670000000
2017-08-03,2476.03,2476.03,2468.8501,2472.1599,3645020000,9015110000000
2017-08-04,2476.8799,2480.0,2472.0801,2476.8301,3235140000,8011650000000
2017-08-07,2477.1399,2480.95,2475.8799,2480.9099,2931780000,7267060000000
2017-08-08,2478.3501,2490.8701,2470.3201,2474.9199,3344640000,8290070000000
2017-08-09,2465.3501,2474.4099,2462.0801,2474.02,3308060000,8167480000000
2017-08-10,2465.3799,2465.3799,2437.75,2438.21,3621070000,8877700000000
2017-08-11,2441.04,2448.0901,2437.8501,2441.3201,3159930000,7716790000000
2017-08-14,2454.96,2468.22,2454.96,2465.8401,2822550000,6946280000000
2017-08-15,2468.6599,2468.8999,2461.6101,2464.6101,2913100000,7183540000000
2017-08-16,2468.6299,2474.9299,2463.8601,2468.1101,2953650000,7292210000000
2017-08-17,2462.95,2465.02,2430.01,2430.01,3142620000,7689980000000
2017-08-18,2427.6399,2440.27,2420.6899,2425.55,3415680000,8295110000000
2017-08-21,2425.5,2430.5801,2417.3501,2428.3701,2788150000,6762520000000
2017-08-22,2433.75,2454.77,2433.6699,2452.51,2777490000,6787280000000
2017-08-23,2444.8799,2448.9099,2441.4199,2444.04,2785290000,6809510000000
2017-08-24,2447.9099,2450.3899,2436.1899,2438.97,2846590000,6955260000000
2017-08-25,2444.72,2453.96,2442.22,2443.05,2588780000,6332120000000
2017-08-28,2447.3501,2449.1201,2439.03,2444.24,2677700000,6546800000000
2017-08-29,2431.9399,2449.1899,2428.2,2446.3,2737580000,6676700000000
2017-08-30,2446.0601,2460.3101,2443.77,2457.5901,2633660000,6457560000000
2017-08-31,2462.6499,2475.01,2462.6499,2471.6101,3348110000,8263070000000
2017-09-01,2474.4199,2480.3799,2473.8501,2476.55,2710730000,6712580000000
2017-09-05,2470.3501,2471.97,2446.55,2457.8501,3490260000,8591900000000
2017-09-06,2463.8301,2469.6399,2459.2,2465.54,3374410000,8316410000000
2017-09-07,2468.0601,2468.6201,2460.29,2465.1001,3353930000,8269170000000
2017-09-08,2462.25,2467.1101,2459.3999,2461.4299,3302490000,8132540000000
2017-09-11,2474.52,2488.95,2474.52,2488.1101,3291760000,8168580000000
2017-09-12,2491.9399,2496.77,2490.3701,2496.48,3230920000,8057560000000
2017-09-13,2493.8899,2498.3701,2492.1399,2498.3701,3368050000,8405620000000
2017-09-14,2494.5601,2498.4299,2491.3501,2495.6201,3414460000,8519040000000
2017-09-15,2495.6699,2500.2,2493.1599,2500.1699,4853170000,12119800000000
2017-09-18,2502.51,2508.3201,2499.9199,2503.8799,3194300000,7997430000000
2017-09-19,2506.29,2507.8401,2503.1899,2506.6499,3249100000,8142220000000
2017-09-20,2506.8401,2508.8501,2496.6699,2508.24,3530010000,8843200000000
2017-09-21,2507.1599,2507.1599,2499.0,2500.6001,2930860000,7337350000000
2017-09-22,2497.26,2503.47,2496.54,2502.21,2865960000,7164530000000
2017-09-25,2499.3899,2502.54,2488.03,2496.6599,3297890000,8233690000000
2017-09-26,2501.04,2503.51,2495.1201,2496.8401,3043110000,7605120000000
2017-09-27,2503.3,2511.75,2495.9099,2507.05,3456030000,8655640000000
2017-09-28,2503.4099,2510.8101,2502.9299,2510.0701,3168620000,7943110000000
2017-09-29,2509.96,2519.4399,2507.99,2519.3501,3211920000,8075360000000
2017-10-02,2521.2,2529.23,2520.3999,2529.1201,3199730000,8079280000000
2017-10-03,2530.3401,2535.1299,2528.8501,2534.5801,3068850000,7771020000000
2017-10-04,2533.48,2540.53,2531.8,2537.73,3017120000,7651070000000
2017-10-05,2540.8601,2552.51,2540.02,2552.0701,3045120000,7753990000000
2017-10-06,2547.4399,2549.4099,2543.79,2549.3201,2884570000,7348410000000
2017-10-09,2551.3899,2551.8201,2541.6001,2544.73,2483970000,6327630000000
2017-10-10,2549.99,2555.23,2544.8601,2550.6399,2960500000,7549810000000
2017-10-11,2550.6201,2555.24,2547.95,2555.24,2976090000,7595760000000
2017-10-12,2552.8799,2555.3301,2548.3101,2550.9299,3151510000,8042220000000
2017-10-13,2555.6599,2557.6499,2552.0901,2553.1899,3149440000,8045710000000
2017-10-16,2555.5701,2559.47,2552.6399,2557.6399,2916020000,7454310000000
2017-10-17,2557.1699,2559.71,2554.6899,2559.3601,2889390000,7390290000000
2017-10-18,2562.8701,2564.1101,2559.6699,2561.26,2998090000,7681040000000
2017-10-19,2553.3899,2562.3601,2547.9199,2562.1001,2990710000,7645580000000
2017-10-20,2567.5601,2575.4399,2567.5601,2575.1799,3384650000,8703410000000
2017-10-23,2578.0801,2578.29,2564.3301,2565.0801,3211710000,8258740000000
2017-10-24,2568.6599,2572.1799,2565.5801,2569.1299,3427330000,8804430000000
2017-10-25,2566.52,2567.3999,2544.0,2557.1499,3874510000,9913970000000
2017-10-26,2560.0801,2567.0701,2559.8,2560.3999,3869050000,9911880000000
2017-10-27,2570.26,2582.98,2565.9399,2581.0701,3887110000,10009600000000
2017-10-30,2577.75,2580.03,2568.25,2572.8301,3658870000,9420550000000
2017-10-31,2575.99,2578.29,2572.1499,2575.26,3827230000,9856730000000
2017-11-01,2583.21,2588.3999,2574.9199,2579.3601,3813180000,9843620000000
2017-11-02,2579.46,2581.1101,2566.1699,2579.8501,4048270000,10431000000000
2017-11-03,2581.9299,2588.4199,2576.77,2587.8401,3567710000,9218030000000
2017-11-06,2587.47,2593.3799,2585.6599,2591.1299,3539080000,9164130000000
2017-11-07,2592.1101,2597.02,2584.3501,2590.6399,3809650000,9870920000000
2017-11-08,2588.71,2595.47,2585.02,2594.3799,3899360000,10102800000000
2017-11-09,2584.0,2586.5,2566.3301,2584.6201,3831610000,9886940000000
2017-11-10,2580.1799,2583.8101,2575.5701,2582.3,3486910000,8997850000000
2017-11-13,2576.53,2587.6599,2574.48,2584.8401,3402930000,8782550000000
2017-11-14,2577.75,2579.6599,2566.5601,2578.8701,3641760000,9380120000000
2017-11-15,2569.45,2572.8401,2557.45,2564.6201,3558890000,9132430000000
2017-11-16,2572.95,2590.0901,2572.95,2585.6399,3312710000,8548140000000
2017-11-17,2582.9399,2583.96,2577.6201,2578.8501,3300160000,8517190000000
2017-11-20,2579.49,2584.6399,2578.24,2582.1399,3003540000,7752520000000
2017-11-21,2589.1699,2601.1899,2589.1699,2599.03,3332720000,8647210000000
2017-11-22,2600.3101,2600.9399,2595.23,2597.0801,2762950000,7179220000000
2017-11-24,2600.4199,2604.21,2600.4199,2602.4199,1349780000,3511950000000
2017-11-27,2602.6599,2606.4099,2598.8701,2601.4199,3006860000,7824870000000
2017-11-28,2605.9399,2627.6899,2605.4399,2627.04,3488420000,9127550000000
2017-11-29,2627.8201,2634.8899,2620.3201,2626.0701,4078280000,10714800000000
2017-11-30,2633.9299,2657.74,2633.9299,2647.5801,4938490000,13053900000000
2017-12-01,2645.1001,2650.6201,2605.52,2642.22,3942320000,10391400000000
2017-12-04,2657.1899,2665.1899,2639.03,2639.4399,4023150000,10662200000000
2017-12-05,2639.78,2648.72,2627.73,2629.5701,3539040000,9330500000000
2017-12-06,2626.24,2634.4099,2624.75,2629.27,3229000000,8487970000000
2017-12-07,2628.3799,2640.99,2626.53,2636.98,3292400000,8669610000000
2017-12-08,2646.21,2651.6499,2644.1001,2651.5,3106150000,8226220000000
2017-12-11,2652.1899,2660.3301,2651.47,2659.99,3091950000,8212200000000
2017-12-12,2661.73,2669.72,2659.78,2664.1101,3555680000,9471750000000
2017-12-13,2667.5901,2671.8799,2662.8501,2662.8501,3542370000,9444990000000
2017-12-14,2665.8701,2668.0901,2652.01,2652.01,3430030000,9122150000000
2017-12-15,2660.6299,2679.6299,2659.1399,2675.8101,5723920000,15276000000000
2017-12-18,2685.9199,2694.97,2685.9199,2690.1599,3724660000,10016500000000
2017-12-19,2692.71,2694.4399,2680.74,2681.47,3368590000,9052550000000
2017-12-20,2688.1799,2691.01,2676.1101,2679.25,3241030000,8697750000000
2017-12-21,2683.02,2692.6399,2682.3999,2684.5701,3273390000,8791200000000
2017-12-22,2684.22,2685.3501,2678.1299,2683.3401,2399830000,6438170000000
2017-12-26,2679.0901,2682.74,2677.96,2680.5,1968780000,5276470000000
2017-12-27,2682.1001,2685.6399,2678.9099,2682.6201,2202080000,5906680000000
2017-12-28,2686.1001,2687.6599,2682.6899,2687.54,2153330000,5783840000000
2017-12-29,2689.1499,2692.1201,2673.6101,2673.6101,2443490000,6553740000000
2018-01-02,2683.73,2695.8899,2682.3601,2695.8101,3367250000,9056040000000
2018-01-03,2697.8501,2714.3701,2697.77,2713.0601,3538660000,9574770000000
2018-01-04,2719.3101,2729.29,2719.0701,2723.99,3695260000,10061900000000
