date,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2016-11-17,6633.31,6636.47,6646.31,6596.9,84535311,87728988160.0,0.74,-0.12,-7.72,0.76
2016-11-18,6632.63,6602.33,6643.94,6592.84,81278551,86902681600.0,0.77,-0.51,-34.14,0.73
2016-11-21,6597.17,6611.54,6635.89,6591.98,78751844,90652602368.0,0.67,0.14,9.21,0.7
2016-11-22,6619.85,6661.25,6661.54,6617.07,92177810,101984600064.0,0.67,0.75,49.71,0.82
2016-11-23,6668.25,6631.17,6676.67,6617.78,93963241,103904387072.0,0.88,-0.45,-30.08,0.84
2016-11-24,6635.22,6623.05,6656.97,6607.03,93586299,104720240640.0,0.75,-0.12,-8.12,0.84
2016-11-25,6620.22,6652.82,6652.92,6531.37,88934636,100029173760.0,1.84,0.45,29.77,0.79
2016-11-28,6667.27,6670.8,6692.14,6650.92,95741366,106722283520.0,0.62,0.27,17.98,0.86
2016-11-29,6658.36,6620.79,6681.88,6619.04,101446907,112700268544.0,0.94,-0.75,-50.01,0.91
2016-11-30,6605.36,6585.58,6615.92,6568.8,81526812,91354955776.0,0.71,-0.53,-35.21,0.73
2016-12-01,6593.59,6624.47,6624.85,6593.07,77818509,87662534656.0,0.48,0.59,38.89,0.7
2016-12-02,6617.87,6520.97,6623.79,6520.97,81097526,91203227648.0,1.55,-1.56,-103.5,0.72
2016-12-05,6462.26,6486.02,6522.6,6451.08,66821821,75623702528.0,1.1,-0.54,-34.95,0.6
2016-12-06,6496.16,6490.89,6514.03,6484.98,52009198,61621652480.0,0.45,0.08,4.87,0.46
2016-12-07,6493.0,6558.02,6558.24,6481.92,59406415,67819689472.0,1.18,1.03,67.13,0.53
2016-12-08,6561.72,6527.43,6562.66,6522.96,56989763,67589603328.0,0.61,-0.47,-30.59,0.51
2016-12-09,6519.39,6513.92,6534.9,6500.21,59218291,71500664832.0,0.53,-0.21,-13.51,0.53
2016-12-12,6512.96,6249.08,6519.63,6241.61,94736778,107463241728.0,4.27,-4.07,-264.84,0.85
2016-12-13,6235.56,6278.18,6292.8,6190.39,65206728,75946020864.0,1.64,0.47,29.1,0.58
2016-12-14,6269.08,6239.5,6299.04,6216.95,68977585,81065250816.0,1.31,-0.62,-38.68,0.62
2016-12-15,6216.14,6280.4,6310.74,6211.27,64732974,75209830400.0,1.59,0.66,40.9,0.58
2016-12-16,6279.28,6318.52,6329.19,6273.0,62204175,71330844672.0,0.89,0.61,38.12,0.56
2016-12-19,6319.86,6320.73,6330.38,6297.37,62579159,70180560896.0,0.52,0.03,2.21,0.56
2016-12-20,6314.61,6300.64,6315.54,6275.31,60920658,65544588800.0,0.64,-0.32,-20.09,0.54
2016-12-21,6311.06,6347.61,6348.38,6311.06,63632870,70594551808.0,0.59,0.75,46.97,0.57
2016-12-22,6341.2,6341.79,6350.27,6313.86,59617208,64478216448.0,0.57,-0.09,-5.82,0.53
2016-12-23,6339.35,6282.0,6343.85,6277.66,57182482,64218562560.0,1.04,-0.94,-59.79,0.51
2016-12-26,6260.34,6294.75,6295.24,6194.27,54444357,60864353792.0,1.61,0.2,12.75,0.49
2016-12-27,6291.65,6288.86,6311.04,6284.04,49275525,56430287104.0,0.43,-0.09,-5.89,0.44
2016-12-28,6288.73,6270.24,6295.89,6257.1,48574164,54961473536.0,0.62,-0.3,-18.62,0.43
2016-12-29,6261.87,6252.61,6286.74,6242.98,45028142,51113318144.0,0.7,-0.28,-17.63,0.4
2016-12-30,6255.62,6263.63,6275.55,6241.72,46924938,54554270976.0,0.54,0.18,11.02,0.42
2017-01-03,6273.82,6320.76,6320.95,6273.75,48577792,57302999296.0,0.75,0.91,57.13,0.43
2017-01-04,6321.75,6394.67,6395.0,6314.13,66739423,78531887104.0,1.28,1.17,73.91,0.6
2017-01-05,6391.58,6399.28,6412.87,6385.12,61445202,72267792384.0,0.43,0.07,4.61,0.55
2017-01-06,6398.86,6371.62,6401.74,6364.89,64902474,73723002880.0,0.58,-0.43,-27.66,0.58
2017-01-09,6365.39,6415.42,6415.47,6357.36,63979031,74310356992.0,0.91,0.69,43.8,0.57
2017-01-10,6412.76,6393.93,6428.83,6388.92,68210683,76722143232.0,0.62,-0.33,-21.49,0.61
2017-01-11,6381.7,6331.96,6402.9,6331.51,62843359,68331890944.0,1.12,-0.97,-61.97,0.56
2017-01-12,6325.62,6272.85,6339.32,6269.2,53433633,57259476480.0,1.11,-0.93,-59.11,0.48
2017-01-13,6272.79,6194.66,6282.72,6182.1,53611484,58444907264.0,1.6,-1.25,-78.19,0.48
2017-01-16,6184.13,6031.24,6184.34,5872.4,78958349,82148409344.0,5.04,-2.64,-163.42,0.71
2017-01-17,6006.08,6082.07,6082.2,5957.04,50540897,54018905856.0,2.08,0.84,50.83,0.45
2017-01-18,6067.17,6068.59,6098.78,6049.97,46142180,48404585984.0,0.8,-0.22,-13.48,0.41
2017-01-19,6054.73,6043.68,6074.46,6029.64,44419617,45854100480.0,0.74,-0.41,-24.91,0.4
2017-01-20,6037.56,6122.0,6129.58,6034.97,45717353,49013086208.0,1.57,1.3,78.32,0.41
2017-01-23,6130.44,6172.17,6189.17,6130.2,50389737,52727412736.0,0.96,0.82,50.17,0.45
2017-01-24,6167.84,6165.26,6177.21,6154.07,50127803,49571128576.0,0.37,-0.11,-6.91,0.45
2017-01-25,6156.78,6179.57,6187.43,6152.14,42974287,43740185088.0,0.57,0.23,14.31,0.38
2017-01-26,6183.16,6223.71,6224.19,6183.16,40542477,41944887040.0,0.66,0.71,44.14,0.36
2017-02-03,6227.46,6207.09,6231.6,6190.83,35541491,37929189888.0,0.66,-0.27,-16.62,0.32
2017-02-06,6206.54,6259.25,6259.41,6195.5,45755656,50034776832.0,1.03,0.84,52.16,0.41
2017-02-07,6254.2,6255.93,6269.46,6223.54,50928233,53950802944.0,0.73,-0.05,-3.32,0.46
2017-02-08,6248.47,6291.6,6291.77,6219.02,53885120,57742141952.0,1.16,0.57,35.67,0.48
2017-02-09,6288.88,6331.18,6331.33,6285.73,72722330,74903715840.0,0.72,0.63,39.58,0.65
2017-02-10,6329.68,6337.11,6350.34,6320.25,89377139,87202787328.0,0.48,0.09,5.93,0.8
2017-02-13,6341.73,6369.65,6370.21,6331.96,83765053,84625076224.0,0.6,0.51,32.54,0.75
2017-02-14,6366.94,6374.89,6378.06,6346.59,76068628,75879186432.0,0.49,0.08,5.24,0.68
2017-02-15,6367.64,6311.7,6379.79,6301.01,84076608,84745248768.0,1.24,-0.99,-63.19,0.75
2017-02-16,6308.32,6359.34,6363.87,6306.51,75074580,75785519104.0,0.91,0.75,47.64,0.67
2017-02-17,6356.09,6307.16,6365.7,6300.51,79079951,80705736704.0,1.03,-0.82,-52.18,0.71
2017-02-20,6307.23,6385.06,6385.06,6307.23,74126636,80325701632.0,1.23,1.24,77.9,0.66
2017-02-21,6390.51,6434.44,6434.53,6386.9,78896901,86222032896.0,0.75,0.77,49.38,0.71
2017-02-22,6432.75,6474.23,6474.49,6431.41,87525642,95597768704.0,0.67,0.62,39.79,0.78
2017-02-23,6470.62,6473.99,6482.25,6435.75,89366679,99277238272.0,0.72,0.0,-0.24,0.8
2017-02-24,6466.18,6476.17,6477.42,6445.07,76258127,85426216960.0,0.5,0.03,2.18,0.68
2017-02-27,6476.38,6424.25,6480.19,6417.78,72245010,81011814400.0,0.96,-0.8,-51.92,0.65
2017-02-28,6425.0,6450.97,6451.29,6414.78,63031127,71170207744.0,0.57,0.42,26.72,0.56
2017-03-01,6446.44,6467.64,6488.82,6440.81,72479672,83177652224.0,0.74,0.26,16.67,0.65
2017-03-02,6476.11,6434.63,6484.12,6431.44,72064172,84092919808.0,0.81,-0.51,-33.01,0.64
2017-03-03,6417.39,6452.84,6457.23,6398.88,65253253,78891589632.0,0.91,0.28,18.21,0.58
2017-03-06,6457.59,6517.32,6518.04,6457.59,67277673,83853156352.0,0.94,1.0,64.48,0.6
2017-03-07,6517.85,6523.19,6523.36,6491.26,68534915,82330583040.0,0.49,0.09,5.87,0.61
2017-03-08,6519.97,6497.09,6525.19,6478.55,63067369,75049472000.0,0.71,-0.4,-26.1,0.56
2017-03-09,6484.58,6439.38,6484.83,6425.0,64238981,73949327360.0,0.92,-0.89,-57.71,0.57
2017-03-10,6436.76,6447.92,6464.6,6436.64,56359928,69999415296.0,0.43,0.13,8.54,0.5
2017-03-13,6444.56,6507.9,6508.07,6412.71,64912430,81201111040.0,1.48,0.93,59.98,0.58
2017-03-14,6508.37,6493.48,6518.78,6480.08,60271995,74548113408.0,0.59,-0.22,-14.42,0.54
2017-03-15,6486.3,6486.06,6499.54,6471.72,55750085,69104009216.0,0.43,-0.11,-7.42,0.5
2017-03-16,6499.83,6543.34,6543.34,6499.83,68654620,84809252864.0,0.67,0.88,57.28,0.61
2017-03-17,6543.56,6483.25,6555.58,6480.29,73063706,89911152640.0,1.15,-0.92,-60.09,0.65
2017-03-20,6484.54,6498.34,6498.57,6451.35,61644782,76363964416.0,0.73,0.23,15.09,0.55
2017-03-21,6494.77,6515.95,6516.01,6484.69,58995041,75784024064.0,0.48,0.27,17.61,0.53
2017-03-22,6486.3,6499.79,6514.63,6459.98,72273367,88332148736.0,0.84,-0.25,-16.16,0.65
2017-03-23,6502.13,6512.19,6533.65,6445.81,76911148,95665082368.0,1.35,0.19,12.4,0.69
2017-03-24,6509.23,6546.62,6552.75,6500.07,83547822,99764244480.0,0.81,0.53,34.43,0.75
2017-03-27,6545.45,6516.03,6555.79,6510.44,77482737,91609825280.0,0.69,-0.47,-30.59,0.69
2017-03-28,6509.04,6498.69,6519.09,6483.64,61262113,74546540544.0,0.54,-0.27,-17.34,0.55
2017-03-29,6504.25,6480.54,6522.51,6461.54,85614049,94145712128.0,0.94,-0.28,-18.15,0.77
2017-03-30,6467.06,6375.74,6471.94,6369.12,96512724,102559154176.0,1.59,-1.62,-104.8,0.86
2017-03-31,6374.57,6401.65,6402.22,6365.45,72082772,81869918208.0,0.58,0.41,25.91,0.64
2017-04-05,6450.9,6539.97,6539.97,6450.9,97014979,110261624832.0,1.39,2.16,138.32,0.87
2017-04-06,6554.75,6559.65,6569.7,6535.04,97471135,106538078208.0,0.53,0.3,19.68,0.87
2017-04-07,6554.26,6578.73,6593.95,6544.24,100596672,115145781248.0,0.76,0.29,19.08,0.9
2017-04-10,6575.46,6566.54,6595.2,6556.08,102529324,117949775872.0,0.59,-0.19,-12.19,0.92
2017-04-11,6566.84,6629.17,6632.0,6531.53,127738048,148200620032.0,1.53,0.95,62.63,1.14
2017-04-12,6625.88,6576.48,6626.76,6571.48,114173028,125634064384.0,0.83,-0.79,-52.69,1.02
2017-04-13,6569.24,6615.7,6627.7,6562.76,87711439,95722061824.0,0.99,0.6,39.22,0.78
2017-04-14,6623.45,6528.16,6623.8,6522.79,97511150,107518935040.0,1.53,-1.32,-87.54,0.87
2017-04-17,6500.95,6456.6,6502.04,6426.28,87532206,99323748352.0,1.16,-1.1,-71.56,0.78
2017-04-18,6452.92,6418.21,6491.81,6416.17,80185641,91417772032.0,1.17,-0.59,-38.39,0.72
2017-04-19,6390.33,6350.65,6401.41,6285.99,87000448,95577255936.0,1.8,-1.05,-67.56,0.78
2017-04-20,6349.41,6347.77,6377.8,6299.89,79174157,92055494656.0,1.23,-0.05,-2.88,0.71
2017-04-21,6345.77,6300.71,6364.67,6296.81,60871101,72187531264.0,1.07,-0.74,-47.06,0.54
2017-04-24,6282.33,6138.5,6282.74,6137.92,70771369,78586552320.0,2.3,-2.57,-162.21,0.63
2017-04-25,6139.48,6160.46,6203.68,6131.95,64657728,73714024448.0,1.17,0.36,21.96,0.58
2017-04-26,6159.89,6176.4,6195.32,6157.4,69746030,81432875008.0,0.62,0.26,15.94,0.62
2017-04-27,6157.52,6192.3,6205.23,6052.88,89357788,101691924480.0,2.47,0.26,15.9,0.8
2017-04-28,6174.14,6211.86,6214.16,6166.8,66769167,76705996800.0,0.76,0.32,19.56,0.6
2017-05-02,6205.1,6216.12,6216.49,6186.17,70289004,83553107968.0,0.49,0.07,4.26,0.63
2017-05-03,6205.68,6197.48,6225.63,6174.69,72475448,85574279168.0,0.82,-0.3,-18.64,0.65
2017-05-04,6180.03,6176.31,6236.89,6151.81,77413514,89915584512.0,1.37,-0.34,-21.17,0.69
2017-05-05,6155.2,6089.68,6164.25,6089.09,71551995,81292488704.0,1.22,-1.4,-86.63,0.64
2017-05-08,6076.46,5975.54,6083.36,5975.22,67182556,76311199744.0,1.78,-1.87,-114.14,0.6
2017-05-09,5953.84,6012.0,6012.44,5919.6,54726994,62722952704.0,1.55,0.61,36.46,0.49
2017-05-10,6010.73,5885.84,6038.97,5885.52,62645660,71467192320.0,2.55,-2.1,-126.16,0.56
2017-05-11,5856.41,5872.64,5873.91,5731.48,73054313,77588393984.0,2.42,-0.22,-13.2,0.65
2017-05-12,5859.34,5863.78,5889.93,5820.29,56685627,62606811904.0,1.19,-0.15,-8.86,0.51
2017-05-15,5880.7,5893.51,5912.27,5880.7,49725934,58911836416.0,0.54,0.51,29.73,0.44
2017-05-16,5882.33,6014.73,6014.88,5839.22,73426616,84036100096.0,2.98,2.06,121.22,0.66
2017-05-17,6006.47,6027.65,6055.92,6001.04,73146908,84588691456.0,0.91,0.21,12.92,0.65
2017-05-18,5983.35,5976.3,6030.11,5965.35,60062126,70971740160.0,1.07,-0.85,-51.35,0.54
2017-05-19,5973.77,5974.98,5990.44,5942.61,55068152,64668962816.0,0.8,-0.02,-1.32,0.49
2017-05-22,5962.29,5888.81,5987.31,5873.04,60894139,66101127936.0,1.91,-1.44,-86.17,0.54
2017-05-23,5879.56,5764.88,5893.82,5760.32,64918648,70779449344.0,2.27,-2.1,-123.93,0.58
2017-05-24,5740.44,5799.25,5799.68,5668.72,58130847,62845340672.0,2.27,0.6,34.37,0.52
2017-05-25,5788.56,5850.8,5859.5,5740.8,70683958,75351887872.0,2.05,0.89,51.55,0.63
2017-05-26,5843.52,5836.93,5871.21,5833.09,59256200,65692498944.0,0.65,-0.24,-13.87,0.53
2017-05-31,5887.94,5824.1,5913.18,5820.21,58477770,66221305600.0,1.59,-0.22,-12.83,0.52
2017-06-01,5810.42,5710.0,5810.6,5709.69,60278904,65490263808.0,1.73,-1.96,-114.1,0.54
2017-06-02,5696.83,5772.52,5780.5,5655.76,58868846,61562500608.0,2.18,1.09,62.52,0.53
2017-06-05,5778.19,5815.8,5830.05,5777.95,54333292,59775835904.0,0.9,0.75,43.28,0.49
2017-06-06,5808.97,5841.52,5841.88,5793.44,48781499,53237820672.0,0.83,0.44,25.72,0.44
2017-06-07,5838.88,5955.02,5955.02,5836.44,74666058,81742004224.0,2.03,1.94,113.5,0.67
2017-06-08,5947.98,5958.98,5972.73,5940.72,66506547,74753007616.0,0.54,0.07,3.96,0.59
2017-06-09,5952.41,5969.27,5971.53,5922.73,62109875,69574733824.0,0.82,0.17,10.29,0.56
2017-06-12,5943.64,5902.86,5950.04,5896.4,60359675,70214586368.0,0.9,-1.11,-66.41,0.54
2017-06-13,5895.47,5980.06,5986.87,5894.23,60424169,70753185792.0,1.57,1.31,77.2,0.54
2017-06-14,5976.01,5966.43,5992.78,5958.2,60926963,71476432896.0,0.58,-0.23,-13.63,0.54
2017-06-15,5959.47,6021.17,6024.38,5959.19,64991109,73277153280.0,1.09,0.92,54.74,0.58
2017-06-16,6016.97,6013.0,6027.4,6003.26,56912596,66287703808.0,0.4,-0.14,-8.17,0.51
2017-06-19,6010.94,6057.41,6057.41,6009.22,59231585,67315215104.0,0.8,0.74,44.41,0.53
2017-06-20,6061.11,6066.9,6089.81,6058.69,66122409,77790507008.0,0.51,0.16,9.49,0.59
2017-06-21,6074.61,6078.19,6080.53,6035.27,56730429,66856678656.0,0.75,0.19,11.29,0.51
2017-06-22,6074.37,5992.34,6094.55,5992.34,69225641,82350321664.0,1.68,-1.41,-85.85,0.62
2017-06-23,5978.24,6010.31,6010.31,5923.55,63505124,73951244288.0,1.45,0.3,17.97,0.57
2017-06-26,6013.48,6111.64,6111.71,6011.86,69846177,86328090624.0,1.66,1.69,101.33,0.62
2017-06-27,6109.37,6113.17,6128.38,6089.68,62316849,75563274240.0,0.63,0.03,1.53,0.56
2017-06-28,6102.23,6086.21,6110.35,6075.14,60479483,71450337280.0,0.58,-0.44,-26.96,0.54
2017-06-29,6089.92,6116.99,6132.25,6089.92,58035290,70846316544.0,0.7,0.51,30.78,0.52
2017-06-30,6101.36,6138.16,6139.07,6090.25,53521224,66361720064.0,0.8,0.35,21.17,0.48
2017-07-03,6142.17,6177.4,6177.4,6129.84,63825321,74248241152.0,0.77,0.64,39.24,0.57
2017-07-04,6169.03,6146.85,6170.85,6134.88,63114196,76708823040.0,0.58,-0.49,-30.55,0.56
2017-07-05,6135.71,6193.96,6193.96,6127.51,68621637,83041214464.0,1.08,0.77,47.11,0.61
2017-07-06,6187.43,6201.65,6211.97,6149.93,82871813,97626267648.0,1.0,0.12,7.69,0.74
2017-07-07,6182.45,6226.01,6229.83,6176.74,79328307,93885480960.0,0.86,0.39,24.36,0.71
2017-07-10,6221.53,6206.56,6236.29,6189.0,90371000,104581746688.0,0.76,-0.31,-19.45,0.81
2017-07-11,6194.62,6128.99,6202.2,6128.99,76982331,90795352064.0,1.18,-1.25,-77.57,0.69
2017-07-12,6124.96,6132.99,6143.8,6050.65,75579502,89554636800.0,1.52,0.07,4.0,0.68
2017-07-13,6134.75,6149.93,6172.68,6124.36,79136010,96251740160.0,0.79,0.28,16.94,0.71
2017-07-14,6143.33,6128.74,6143.46,6107.91,66386360,80743682048.0,0.58,-0.34,-21.19,0.59
2017-07-17,6108.45,5876.46,6108.45,5860.78,101536169,113040982016.0,4.04,-4.12,-252.28,0.91
2017-07-18,5854.07,5938.43,5938.43,5842.96,76564324,83831517184.0,1.62,1.05,61.97,0.68
2017-07-19,5928.01,6059.36,6059.53,5917.67,102901914,108845289472.0,2.39,2.04,120.93,0.92
2017-07-20,6052.51,6099.28,6120.19,6046.41,93828769,105755230208.0,1.22,0.66,39.92,0.84
2017-07-21,6089.66,6126.11,6136.97,6080.56,83132654,97182318592.0,0.92,0.44,26.83,0.74
2017-07-24,6121.33,6167.13,6171.82,6117.3,97299924,114327773184.0,0.89,0.67,41.02,0.87
2017-07-25,6159.41,6153.6,6170.65,6113.56,89224305,102685761536.0,0.93,-0.22,-13.53,0.8
2017-07-26,6151.85,6146.7,6162.88,6111.04,88753495,105711415296.0,0.84,-0.11,-6.9,0.79
2017-07-27,6136.96,6184.02,6192.94,6105.96,104005537,121283203072.0,1.42,0.61,37.32,0.93
2017-07-28,6170.66,6215.46,6229.06,6165.99,86467878,104848547840.0,1.02,0.51,31.44,0.77
2017-07-31,6214.66,6298.0,6299.8,6208.46,113331067,129773219840.0,1.47,1.33,82.54,1.01
2017-08-01,6293.06,6286.54,6299.16,6261.28,101081556,116917915648.0,0.6,-0.18,-11.46,0.9
2017-08-02,6289.25,6251.86,6313.51,6248.36,114012012,132732751872.0,1.04,-0.55,-34.68,1.02
2017-08-03,6240.15,6261.97,6288.44,6236.66,100159939,113164042240.0,0.83,0.16,10.11,0.9
2017-08-04,6258.85,6225.12,6297.12,6224.2,125888387,140098301952.0,1.16,-0.59,-36.85,1.13
2017-08-07,6227.52,6303.42,6304.27,6217.29,108572316,114075086848.0,1.4,1.26,78.3,0.97
2017-08-08,6302.03,6303.72,6322.47,6281.62,120380436,131243286528.0,0.65,0.0,0.3,1.08
2017-08-09,6296.12,6340.02,6340.38,6285.02,115347648,123988807680.0,0.88,0.58,36.3,1.03
2017-08-10,6322.83,6289.22,6341.48,6246.66,112699471,127938265088.0,1.5,-0.8,-50.8,1.01
2017-08-11,6242.49,6161.19,6275.89,6153.6,117860616,131559161856.0,1.94,-2.04,-128.03,1.05
2017-08-14,6165.13,6292.64,6293.35,6165.13,89845023,113335484416.0,2.08,2.13,131.45,0.8
2017-08-15,6291.18,6314.76,6316.2,6283.54,82603663,107585953792.0,0.52,0.35,22.12,0.74
2017-08-16,6307.17,6318.8,6323.56,6268.19,89617697,113207848960.0,0.88,0.06,4.04,0.8
2017-08-17,6327.03,6366.03,6366.25,6312.89,98724887,119456890880.0,0.84,0.75,47.23,0.88
2017-08-18,6324.9,6347.76,6361.97,6313.15,91174554,111490641920.0,0.77,-0.29,-18.27,0.81
2017-08-21,6354.1,6403.78,6404.05,6354.01,86521795,105733632000.0,0.79,0.88,56.02,0.77
2017-08-22,6396.93,6375.98,6398.56,6362.41,89100165,116758429696.0,0.56,-0.43,-27.8,0.8
2017-08-23,6359.78,6322.78,6371.3,6310.01,75609851,94213292032.0,0.96,-0.83,-53.2,0.68
2017-08-24,6322.63,6278.59,6329.03,6267.23,67567585,86463516672.0,0.98,-0.7,-44.19,0.6
2017-08-25,6274.35,6346.53,6358.89,6274.35,75549727,94698934272.0,1.35,1.08,67.94,0.68
2017-08-28,6348.87,6424.58,6442.4,6348.87,94893402,123347861504.0,1.47,1.23,78.05,0.85
2017-08-29,6420.57,6408.16,6439.08,6393.48,87704097,111434485760.0,0.71,-0.26,-16.42,0.78
2017-08-30,6405.9,6453.46,6462.76,6405.9,95559662,115513786368.0,0.89,0.71,45.3,0.85
2017-08-31,6451.52,6470.43,6470.94,6429.74,91029169,110910640128.0,0.64,0.26,16.97,0.81
2017-09-01,6472.95,6526.5,6530.9,6466.13,121117192,140862431232.0,1.0,0.87,56.07,1.08
2017-09-04,6530.51,6564.68,6566.1,6519.79,119984026,143876861952.0,0.71,0.59,38.18,1.07
2017-09-05,6561.67,6571.86,6576.56,6528.11,95232077,120125206528.0,0.74,0.11,7.18,0.85
2017-09-06,6550.06,6607.12,6610.75,6540.83,105478234,136238489600.0,1.06,0.54,35.26,0.94
2017-09-07,6601.34,6558.6,6614.1,6553.7,107061806,133940731904.0,0.91,-0.73,-48.52,0.96
2017-09-08,6554.6,6574.18,6599.13,6537.04,93851594,120912388096.0,0.95,0.24,15.58,0.84
2017-09-11,6579.89,6649.63,6650.12,6566.28,102547400,134674489344.0,1.28,1.15,75.45,0.92
2017-09-12,6659.8,6644.01,6715.39,6628.88,141880274,190294360064.0,1.3,-0.08,-5.62,1.27
2017-09-13,6635.17,6684.38,6684.86,6630.5,104722437,136521605120.0,0.82,0.61,40.37,0.94
2017-09-14,6683.47,6672.18,6701.69,6643.59,113966781,145426309120.0,0.87,-0.18,-12.2,1.02
2017-09-15,6661.52,6622.04,6663.51,6603.73,109384233,134077145088.0,0.9,-0.75,-50.14,0.98
2017-09-18,6616.13,6669.45,6669.45,6616.13,88850596,110670655488.0,0.81,0.72,47.41,0.79
2017-09-19,6670.97,6636.02,6681.25,6611.75,93518720,117508673536.0,1.04,-0.5,-33.43,0.84
2017-09-20,6627.69,6692.47,6692.71,6613.66,101972485,126534090752.0,1.19,0.85,56.45,0.91
2017-09-21,6684.65,6612.05,6687.12,6612.05,98937492,121143623680.0,1.12,-1.2,-80.42,0.88
2017-09-22,6591.15,6572.01,6592.88,6547.28,85236470,103274188800.0,0.69,-0.61,-40.04,0.76
2017-09-25,6560.14,6489.84,6568.0,6484.21,77829251,97438347264.0,1.27,-1.25,-82.17,0.7
2017-09-26,6484.34,6520.72,6520.72,6482.29,67765944,82514550784.0,0.59,0.48,30.88,0.61
2017-09-27,6523.5,6583.14,6589.74,6522.2,75171272,94752432128.0,1.04,0.96,62.42,0.67
2017-09-28,6577.43,6567.79,6599.13,6565.88,74625892,94419079168.0,0.51,-0.23,-15.35,0.67
2017-09-29,6572.45,6603.26,6611.65,6572.45,70936294,91769782272.0,0.6,0.54,35.47,0.63
2017-10-09,6682.58,6678.37,6696.67,6657.53,86419668,110668640256.0,0.59,1.14,75.11,0.77
2017-10-10,6677.37,6705.48,6705.72,6658.86,87005187,111479287808.0,0.7,0.41,27.11,0.78
2017-10-11,6702.69,6666.47,6703.58,6661.09,90746053,120911020032.0,0.63,-0.58,-39.01,0.81
2017-10-12,6658.13,6659.1,6674.38,6611.97,77960963,99226611712.0,0.94,-0.11,-7.37,0.7
2017-10-13,6660.03,6709.82,6711.93,6659.88,72925622,94892306432.0,0.78,0.76,50.72,0.65
2017-10-16,6709.87,6619.21,6709.87,6609.62,85871048,109216608256.0,1.49,-1.35,-90.61,0.77
2017-10-17,6604.33,6612.94,6644.75,6589.54,59419246,78773100544.0,0.83,-0.09,-6.27,0.53
2017-10-18,6612.49,6563.44,6630.67,6557.66,73370967,88963264512.0,1.1,-0.75,-49.5,0.66
2017-10-19,6553.87,6501.4,6562.35,6494.73,72615790,85253455872.0,1.03,-0.95,-62.04,0.65
2017-10-20,6489.79,6571.42,6571.44,6485.81,60479316,77533388800.0,1.32,1.08,70.02,0.54
2017-10-23,6569.79,6612.76,6613.03,6562.91,60481953,79350009856.0,0.76,0.63,41.34,0.54
2017-10-24,6605.52,6603.0,6605.9,6556.34,59171315,78606995456.0,0.75,-0.15,-9.76,0.53
2017-10-25,6596.79,6647.89,6648.39,6593.07,58646902,80183427072.0,0.84,0.68,44.89,0.52
2017-10-26,6639.89,6671.93,6686.12,6630.97,74905894,104752209920.0,0.83,0.36,24.04,0.67
2017-10-27,6664.43,6630.81,6673.47,6622.12,67921142,90443685888.0,0.77,-0.62,-41.12,0.61
2017-10-30,6621.78,6511.76,6629.3,6460.05,83764175,109249593344.0,2.55,-1.8,-119.05,0.75
2017-10-31,6496.69,6560.21,6560.25,6496.69,62261435,88141844480.0,0.98,0.74,48.45,0.56
2017-11-01,6559.52,6552.95,6586.13,6547.85,64632776,92988637184.0,0.58,-0.11,-7.26,0.58
2017-11-02,6541.61,6484.93,6541.61,6476.37,67552348,90871971840.0,1.0,-1.04,-68.02,0.6
2017-11-03,6477.82,6426.98,6491.05,6395.46,68257103,89315917824.0,1.47,-0.89,-57.95,0.61
2017-11-06,6432.07,6511.1,6512.13,6408.36,66717601,93924409344.0,1.61,1.31,84.12,0.6
2017-11-07,6508.21,6551.94,6552.26,6498.39,72377674,97329815552.0,0.83,0.63,40.84,0.65
2017-11-08,6544.59,6561.69,6601.47,6534.16,73806799,101625901056.0,1.03,0.15,9.75,0.66
2017-11-09,6562.36,6611.35,6611.39,6558.49,68818465,93514199040.0,0.81,0.76,49.66,0.62
2017-11-10,6599.65,6641.22,6647.23,6593.03,80012498,112205348864.0,0.82,0.45,29.87,0.72
2017-11-13,6644.69,6671.21,6671.26,6624.67,84596713,122270420992.0,0.7,0.45,29.99,0.76
2017-11-14,6664.61,6614.51,6673.75,6588.25,84749061,120407810048.0,1.28,-0.85,-56.7,0.76
2017-11-15,6592.76,6537.66,6603.51,6505.99,73949181,107724902400.0,1.47,-1.16,-76.85,0.66
2017-11-16,6529.31,6558.31,6570.28,6511.9,67940160,97928409088.0,0.89,0.32,20.65,0.61
2017-11-17,6549.22,6361.94,6555.75,6359.52,89018972,115827867648.0,2.99,-2.99,-196.37,0.8
2017-11-20,6330.9,6433.17,6433.78,6239.32,70066706,95164686336.0,3.06,1.12,71.23,0.63
2017-11-21,6420.39,6456.35,6473.7,6397.36,67754580,97778880512.0,1.19,0.36,23.18,0.61
2017-11-22,6456.32,6439.44,6483.63,6391.46,70895923,99818242048.0,1.43,-0.26,-16.91,0.63
2017-11-23,6427.58,6274.51,6427.58,6274.51,75009733,104105222144.0,2.38,-2.56,-164.93,0.67
2017-11-24,6250.06,6278.03,6307.89,6243.96,59049057,82258345984.0,1.02,0.06,3.52,0.53
